food,split,shape,asset_path,method,trial_index,seed,success,spill,trajectory_rmse_from_baseline,bias_approach_speed,bias_scoop_depth,bias_tilt_angle,bias_lift_speed,attr_hardness,attr_stickiness,attr_rollability,attr_fragility,mass,static_friction,dynamic_friction,restitution,notes
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,4,1788887661,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,5,575923974,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,6,1668247132,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,7,1043069385,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,8,1095197958,0,1,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,9,873324617,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,10,1418468740,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,11,339604915,0,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,12,1931819683,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,13,1593765711,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,14,397129827,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,15,818112342,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,16,221348142,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,17,1153033730,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,18,1619924126,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,19,169855455,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,20,312606333,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,21,808155185,0,1,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,22,932078864,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,23,2058982440,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,24,897171779,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,25,1430070821,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,26,1302182635,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,27,65857791,0,1,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,28,909707455,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
qiu,test,sphere,dafan/dafan/food/qiu.usd,human_upper_bound,29,816145550,1,0,0.12840907288817252,0.04079999999999995,0.08240000000000014,0.22460000000000002,0.08399999999999996,0.55,0.08,0.92,0.12,0.035,0.22,0.16,0.35,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,0,503869216,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,1,2056949493,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,2,1041929790,1,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,3,878377268,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,4,1703521697,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,5,1027918636,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,6,1381325941,1,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,7,1215730003,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,8,1634929736,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,9,2002530485,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,10,1543008060,1,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,11,1324663629,0,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,12,1123398645,1,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,13,1544661869,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,14,2135789708,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,15,2001472250,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,16,423519117,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,17,2016446001,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,18,1375391482,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,19,872425923,0,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,20,1592165525,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,21,1343989841,0,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,22,1777816561,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,23,196346343,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,24,950365001,0,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,25,626733282,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,26,69663945,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,27,1120016279,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,28,1793484162,1,1,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,baseline_grits,29,1267841227,1,0,0.0,0.0,0.0,0.0,0.0,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,0,654602021,1,0,0.10658385295550457,-0.13367561560019314,-0.11879180455856402,0.0307073855897754,-0.11187879279484861,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,1,1449827559,0,1,0.13914351464110447,-0.10677622664065158,0.14150045346463677,0.20526363759015123,0.062345559935431144,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,2,2107091983,1,0,0.10014206387569363,-0.0172352406827897,0.10241978429100826,-0.06504248593392292,-0.1584182474245284,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,3,2097302637,1,0,0.18418524278163523,-0.1390189799410423,0.17132039307460348,0.21574235798713684,0.20118423332156318,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,4,145271935,1,1,0.1705706257457506,0.14919013718178006,-0.18729461896506872,0.1399182007760915,-0.1986536665535786,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,5,27418321,0,1,0.1077908531645536,-0.038547422137139215,0.1507196754031533,-0.11816930748592398,0.09115460802952233,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,6,39262289,0,0,0.11913097216443926,-0.12376334412006676,-0.019355750052569065,-0.19340194767827168,0.06060058037468849,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,7,2075346043,1,0,0.11405800810493892,0.07008511047553959,-0.21307802257754332,0.014173493405604087,-0.039011056384336745,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,8,71838242,0,0,0.15753366221600867,0.012943764610326258,-0.09911407563295392,0.21009091322230514,-0.21245725705493204,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,9,1849297832,0,0,0.16740994414856636,0.13471378753686872,0.18030028103945708,-0.17291277137442312,-0.17762188828938028,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,10,639509845,0,0,0.08907385111216547,-0.1139737137820564,0.0527035706612515,-0.1089359936215406,-0.06404591562134862,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,11,1704657157,1,1,0.14852894449611467,-0.18523153272164844,0.20209102942535326,-0.018040991957478547,-0.1129885265551319,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,12,970049535,0,0,0.16540445927405403,-0.08801115825043385,0.14434731463388742,-0.18452855581310607,0.21633687032473406,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,13,136083924,0,0,0.13555114006634036,-0.17885977761207186,-0.053123830214481,0.023188633393065927,-0.19530942678325508,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,14,40588163,0,0,0.13118122451486405,0.08925186600840665,-0.18361810609744722,0.15194510959774435,0.06375918645505294,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,15,1422796478,0,0,0.11989448278130546,0.02897691629845539,0.15750253788001453,-0.17804079239287876,0.012390041682325104,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,16,182758417,1,0,0.11546978698565451,-0.11890274127555264,0.17656010197081737,0.08460659347864904,0.029385024675876836,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,17,1164344392,0,1,0.1876276091753381,-0.19951273287363297,-0.18728685363271352,0.1872573164356062,0.17569712638060378,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,18,141312095,1,0,0.1625555105247199,-0.1410840185831696,0.15418814404586897,-0.21311043811554878,-0.1288504292197832,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,19,619298045,0,0,0.12013773625939114,0.1109919667326206,0.09359301597771827,-0.04474975102614631,-0.18614750376580783,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,20,697718498,1,0,0.08854566405304268,0.028141607834456572,0.029346204752074473,0.15375466712734773,0.07789538498573997,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,21,1424768819,1,0,0.09619739116292386,-0.05110766580352133,0.1054878752051164,0.12781915750302594,0.08329663812094903,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,22,336844365,1,0,0.14394928169658083,0.0003488547205990622,0.20870226407183842,-0.1963735699431468,-0.02768116874886037,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,23,326495888,1,0,0.12354153531417131,-0.07013919155095338,0.11836248748079461,0.20013769464245293,-0.04545065830405781,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,24,1401777036,0,0,0.15793514836472128,-0.20696471006412737,-0.09973610740332918,0.21673778651835082,-0.004134479311250966,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,25,1528197464,1,0,0.0776156356837263,0.023336598978212858,-0.05481212176372785,-0.13827534780602357,0.037785053332862556,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,26,1632399901,1,0,0.12444519831086794,-0.18229458823983627,0.052190991714350626,0.1311442764732085,0.09376775437848969,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,27,352350576,1,0,0.11396661268080857,-0.10209230640636965,-0.05280000304327945,0.12491172402289799,-0.1521181681346273,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,28,1673413661,0,1,0.15082475242365756,-0.08066157938012408,-0.1731175962070451,-0.21771410215718676,-0.08436231974002886,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,random_bias,29,1545833869,0,0,0.139419823267977,0.1149924561284276,-0.1750181777901718,-0.18158921776374892,-0.030369012970542786,0.62,0.25,0.35,0.25,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,0,1752536389,1,0,0.021683414136685043,-0.03066497835065248,0.0,0.0,-0.03066497835065248,0.6476188020767045,0.2709527622934352,0.24835311785170355,0.21396675294975903,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,1,1393417638,1,0,0.026698568240371853,-0.03775747730147745,0.0,0.0,-0.03775747730147745,0.6282608864144628,0.2404763252526567,0.23085351525675785,0.32167076298555763,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,2,1042571199,0,0,0.02391314155248521,-0.03381828910247219,0.0,0.0,-0.03381828910247219,0.5761300127686088,0.22869243298997008,0.31797675668536846,0.2797958431621711,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,3,1293348937,1,0,0.02771479269417165,-0.039194635706456316,0.0,0.0,-0.039194635706456316,0.6148146736962025,0.29463500634930084,0.38195588148064813,0.30578606736239095,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,4,1287426116,1,0,0.026498247486367688,-0.03747418097433996,0.0,0.0,-0.03747418097433996,0.5881488046860708,0.2531661059147608,0.34935707014913864,0.310198445982524,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,5,2129455245,0,0,0.024345880520601285,-0.03443027442014929,0.0,0.0,-0.03443027442014929,0.576129537544143,0.2206642022493765,0.4033644688928991,0.2924633038460057,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,6,1699484121,0,0,0.02258774418625219,-0.03194389417161188,0.0,0.0,-0.03194389417161188,0.5650187487485929,0.3467915950970118,0.3738408943653522,0.18255393020951607,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,7,1437681124,1,0,0.020263950475197304,-0.028657553589280755,0.0,0.0,-0.028657553589280755,0.4849291015667654,0.3129219251443159,0.28739701983783683,0.162643216650812,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,8,1290359719,1,0,0.032921871779839657,-0.04655855756975731,0.0,0.0,-0.04655855756975731,0.5366315303671352,0.4252620025112514,0.3711166309084284,0.3161932180524343,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,9,1710425977,1,0,0.017574579209641134,-0.02485420827127472,0.0,0.0,-0.02485420827127472,0.6851298800839563,0.2370343200110691,0.31848305643061414,0.16253115338401578,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,10,1041204430,1,0,0.020815198872461402,-0.029437136548928072,0.0,0.0,-0.029437136548928072,0.5902209142506062,0.307648895555938,0.3670370326399693,0.17568364713913964,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,11,858134663,0,0,0.015834249733816915,-0.02239301072356645,0.0,0.0,-0.02239301072356645,0.5359196723030054,0.19497574446460145,0.3079354002553757,0.15805279375420472,0.05,0.55,0.42,0.08,dry_run
xiaokeli,test,block,dafan/dafan/food/xiaokeli.usd,llm_decision_only,12,1982652348,1,0,0.014143395098266426,-0.020001781165969533,0.0,0.0,-0.020001781165969533,0.6713925714482586,0.2307554197943143,0.394545736187965,0.1058001272031727,0.05,0.55,0.42,0.08,dry_run
